x 	 NNPDF3 	 MMHT14 	 CJ15 	 CT14
1.512712E-05 	 -1.060739E+02 	 -2.404798E+00 	 0.000000E+00 	 0.000000E+00
1.524417E-05 	 -1.053442E+02 	 -2.401562E+00 	 0.000000E+00 	 0.000000E+00
1.536212E-05 	 -1.046204E+02 	 -2.398365E+00 	 0.000000E+00 	 0.000000E+00
1.548098E-05 	 -1.039025E+02 	 -2.395209E+00 	 0.000000E+00 	 0.000000E+00
1.560076E-05 	 -1.031904E+02 	 -2.392097E+00 	 0.000000E+00 	 0.000000E+00
1.572147E-05 	 -1.024841E+02 	 -2.389031E+00 	 0.000000E+00 	 0.000000E+00
1.584312E-05 	 -1.017836E+02 	 -2.386012E+00 	 0.000000E+00 	 0.000000E+00
1.596570E-05 	 -1.010888E+02 	 -2.383043E+00 	 0.000000E+00 	 0.000000E+00
1.608923E-05 	 -1.004006E+02 	 -2.380125E+00 	 0.000000E+00 	 0.000000E+00
1.621372E-05 	 -9.971888E+01 	 -2.377261E+00 	 0.000000E+00 	 0.000000E+00
1.633918E-05 	 -9.904362E+01 	 -2.374451E+00 	 0.000000E+00 	 0.000000E+00
1.646560E-05 	 -9.837465E+01 	 -2.371698E+00 	 0.000000E+00 	 0.000000E+00
1.659300E-05 	 -9.771181E+01 	 -2.369003E+00 	 0.000000E+00 	 0.000000E+00
1.672139E-05 	 -9.705496E+01 	 -2.366367E+00 	 0.000000E+00 	 0.000000E+00
1.685077E-05 	 -9.640397E+01 	 -2.363793E+00 	 0.000000E+00 	 0.000000E+00
1.698115E-05 	 -9.575869E+01 	 -2.361281E+00 	 0.000000E+00 	 0.000000E+00
1.711254E-05 	 -9.511900E+01 	 -2.358832E+00 	 0.000000E+00 	 0.000000E+00
1.724495E-05 	 -9.448477E+01 	 -2.356449E+00 	 0.000000E+00 	 0.000000E+00
1.737838E-05 	 -9.385586E+01 	 -2.354131E+00 	 0.000000E+00 	 0.000000E+00
1.751284E-05 	 -9.323215E+01 	 -2.351881E+00 	 0.000000E+00 	 0.000000E+00
1.764835E-05 	 -9.261352E+01 	 -2.349698E+00 	 0.000000E+00 	 0.000000E+00
1.778490E-05 	 -9.199986E+01 	 -2.347585E+00 	 0.000000E+00 	 0.000000E+00
1.792251E-05 	 -9.139104E+01 	 -2.345542E+00 	 0.000000E+00 	 0.000000E+00
1.806119E-05 	 -9.078695E+01 	 -2.343569E+00 	 0.000000E+00 	 0.000000E+00
1.820093E-05 	 -9.018747E+01 	 -2.341668E+00 	 0.000000E+00 	 0.000000E+00
1.834176E-05 	 -8.959251E+01 	 -2.339840E+00 	 0.000000E+00 	 0.000000E+00
1.848368E-05 	 -8.900195E+01 	 -2.338084E+00 	 0.000000E+00 	 0.000000E+00
1.862670E-05 	 -8.841569E+01 	 -2.336403E+00 	 0.000000E+00 	 0.000000E+00
1.877082E-05 	 -8.783363E+01 	 -2.334795E+00 	 0.000000E+00 	 0.000000E+00
1.891606E-05 	 -8.725567E+01 	 -2.333263E+00 	 0.000000E+00 	 0.000000E+00
1.906242E-05 	 -8.668171E+01 	 -2.331806E+00 	 0.000000E+00 	 0.000000E+00
1.920991E-05 	 -8.611166E+01 	 -2.330425E+00 	 0.000000E+00 	 0.000000E+00
1.935855E-05 	 -8.554542E+01 	 -2.329120E+00 	 0.000000E+00 	 0.000000E+00
1.950833E-05 	 -8.498291E+01 	 -2.327891E+00 	 0.000000E+00 	 0.000000E+00
1.965928E-05 	 -8.442404E+01 	 -2.326739E+00 	 0.000000E+00 	 0.000000E+00
1.981139E-05 	 -8.386871E+01 	 -2.325665E+00 	 0.000000E+00 	 0.000000E+00
1.996468E-05 	 -8.331686E+01 	 -2.324668E+00 	 0.000000E+00 	 0.000000E+00
2.011916E-05 	 -8.276839E+01 	 -2.323719E+00 	 0.000000E+00 	 0.000000E+00
2.027483E-05 	 -8.222322E+01 	 -2.322751E+00 	 0.000000E+00 	 0.000000E+00
2.043170E-05 	 -8.168129E+01 	 -2.321761E+00 	 0.000000E+00 	 0.000000E+00
2.058979E-05 	 -8.114250E+01 	 -2.320750E+00 	 0.000000E+00 	 0.000000E+00
2.074910E-05 	 -8.060680E+01 	 -2.319717E+00 	 0.000000E+00 	 0.000000E+00
2.090965E-05 	 -8.007410E+01 	 -2.318663E+00 	 0.000000E+00 	 0.000000E+00
2.107143E-05 	 -7.954433E+01 	 -2.317588E+00 	 0.000000E+00 	 0.000000E+00
2.123447E-05 	 -7.901743E+01 	 -2.316492E+00 	 0.000000E+00 	 0.000000E+00
2.139877E-05 	 -7.849334E+01 	 -2.315374E+00 	 0.000000E+00 	 0.000000E+00
2.156434E-05 	 -7.797197E+01 	 -2.314235E+00 	 0.000000E+00 	 0.000000E+00
2.173120E-05 	 -7.745328E+01 	 -2.313076E+00 	 0.000000E+00 	 0.000000E+00
2.189934E-05 	 -7.693720E+01 	 -2.311895E+00 	 0.000000E+00 	 0.000000E+00
2.206879E-05 	 -7.642367E+01 	 -2.310693E+00 	 0.000000E+00 	 0.000000E+00
2.223954E-05 	 -7.591263E+01 	 -2.309470E+00 	 0.000000E+00 	 0.000000E+00
2.241162E-05 	 -7.540402E+01 	 -2.308227E+00 	 0.000000E+00 	 0.000000E+00
2.258503E-05 	 -7.489780E+01 	 -2.306962E+00 	 0.000000E+00 	 0.000000E+00
2.275978E-05 	 -7.439390E+01 	 -2.305677E+00 	 0.000000E+00 	 0.000000E+00
2.293588E-05 	 -7.389227E+01 	 -2.304372E+00 	 0.000000E+00 	 0.000000E+00
2.311334E-05 	 -7.339286E+01 	 -2.303045E+00 	 0.000000E+00 	 0.000000E+00
2.329218E-05 	 -7.289619E+01 	 -2.301699E+00 	 0.000000E+00 	 0.000000E+00
2.347240E-05 	 -7.240267E+01 	 -2.300331E+00 	 0.000000E+00 	 0.000000E+00
2.365402E-05 	 -7.191227E+01 	 -2.298944E+00 	 0.000000E+00 	 0.000000E+00
2.383704E-05 	 -7.142496E+01 	 -2.297535E+00 	 0.000000E+00 	 0.000000E+00
2.402148E-05 	 -7.094072E+01 	 -2.296107E+00 	 0.000000E+00 	 0.000000E+00
2.420734E-05 	 -7.045952E+01 	 -2.294658E+00 	 0.000000E+00 	 0.000000E+00
2.439465E-05 	 -6.998134E+01 	 -2.293189E+00 	 0.000000E+00 	 0.000000E+00
2.458340E-05 	 -6.950616E+01 	 -2.291700E+00 	 0.000000E+00 	 0.000000E+00
2.477361E-05 	 -6.903394E+01 	 -2.290191E+00 	 0.000000E+00 	 0.000000E+00
2.496530E-05 	 -6.856468E+01 	 -2.288662E+00 	 0.000000E+00 	 0.000000E+00
2.515846E-05 	 -6.809834E+01 	 -2.287113E+00 	 0.000000E+00 	 0.000000E+00
2.535312E-05 	 -6.763490E+01 	 -2.285544E+00 	 0.000000E+00 	 0.000000E+00
2.554929E-05 	 -6.717434E+01 	 -2.283955E+00 	 0.000000E+00 	 0.000000E+00
2.574698E-05 	 -6.671664E+01 	 -2.282346E+00 	 0.000000E+00 	 0.000000E+00
2.594619E-05 	 -6.626177E+01 	 -2.280718E+00 	 0.000000E+00 	 0.000000E+00
2.614695E-05 	 -6.580971E+01 	 -2.279070E+00 	 0.000000E+00 	 0.000000E+00
2.634926E-05 	 -6.536045E+01 	 -2.277402E+00 	 0.000000E+00 	 0.000000E+00
2.655314E-05 	 -6.491396E+01 	 -2.275715E+00 	 0.000000E+00 	 0.000000E+00
2.675859E-05 	 -6.447021E+01 	 -2.274008E+00 	 0.000000E+00 	 0.000000E+00
2.696563E-05 	 -6.402919E+01 	 -2.272281E+00 	 0.000000E+00 	 0.000000E+00
2.717428E-05 	 -6.359088E+01 	 -2.270536E+00 	 0.000000E+00 	 0.000000E+00
2.738454E-05 	 -6.315526E+01 	 -2.268771E+00 	 0.000000E+00 	 0.000000E+00
2.759642E-05 	 -6.272230E+01 	 -2.266986E+00 	 0.000000E+00 	 0.000000E+00
2.780995E-05 	 -6.229200E+01 	 -2.265183E+00 	 0.000000E+00 	 0.000000E+00
2.802513E-05 	 -6.186431E+01 	 -2.263360E+00 	 0.000000E+00 	 0.000000E+00
2.824197E-05 	 -6.143924E+01 	 -2.261518E+00 	 0.000000E+00 	 0.000000E+00
2.846049E-05 	 -6.101676E+01 	 -2.259657E+00 	 0.000000E+00 	 0.000000E+00
2.868070E-05 	 -6.059684E+01 	 -2.257778E+00 	 0.000000E+00 	 0.000000E+00
2.890262E-05 	 -6.017948E+01 	 -2.255879E+00 	 0.000000E+00 	 0.000000E+00
2.912625E-05 	 -5.976465E+01 	 -2.253961E+00 	 0.000000E+00 	 0.000000E+00
2.935161E-05 	 -5.935234E+01 	 -2.252025E+00 	 0.000000E+00 	 0.000000E+00
2.957872E-05 	 -5.894252E+01 	 -2.250070E+00 	 0.000000E+00 	 0.000000E+00
2.980758E-05 	 -5.853518E+01 	 -2.248096E+00 	 0.000000E+00 	 0.000000E+00
3.003821E-05 	 -5.813030E+01 	 -2.246104E+00 	 0.000000E+00 	 0.000000E+00
3.027063E-05 	 -5.772787E+01 	 -2.244093E+00 	 0.000000E+00 	 0.000000E+00
3.050485E-05 	 -5.732786E+01 	 -2.242063E+00 	 0.000000E+00 	 0.000000E+00
3.074088E-05 	 -5.693026E+01 	 -2.240016E+00 	 0.000000E+00 	 0.000000E+00
3.097873E-05 	 -5.653505E+01 	 -2.237949E+00 	 0.000000E+00 	 0.000000E+00
3.121843E-05 	 -5.614222E+01 	 -2.235865E+00 	 0.000000E+00 	 0.000000E+00
3.145998E-05 	 -5.575175E+01 	 -2.233762E+00 	 0.000000E+00 	 0.000000E+00
3.170340E-05 	 -5.536362E+01 	 -2.231641E+00 	 0.000000E+00 	 0.000000E+00
3.194870E-05 	 -5.497782E+01 	 -2.229503E+00 	 0.000000E+00 	 0.000000E+00
3.219590E-05 	 -5.459433E+01 	 -2.227346E+00 	 0.000000E+00 	 0.000000E+00
3.244502E-05 	 -5.421314E+01 	 -2.225171E+00 	 0.000000E+00 	 0.000000E+00
3.269606E-05 	 -5.383422E+01 	 -2.222978E+00 	 0.000000E+00 	 0.000000E+00
3.294904E-05 	 -5.345757E+01 	 -2.220767E+00 	 0.000000E+00 	 0.000000E+00
3.320398E-05 	 -5.308317E+01 	 -2.218539E+00 	 0.000000E+00 	 0.000000E+00
3.346090E-05 	 -5.271100E+01 	 -2.216293E+00 	 0.000000E+00 	 0.000000E+00
3.371980E-05 	 -5.234105E+01 	 -2.214029E+00 	 0.000000E+00 	 0.000000E+00
3.398070E-05 	 -5.197331E+01 	 -2.211748E+00 	 0.000000E+00 	 0.000000E+00
3.424363E-05 	 -5.160779E+01 	 -2.209450E+00 	 0.000000E+00 	 0.000000E+00
3.450858E-05 	 -5.124446E+01 	 -2.207134E+00 	 0.000000E+00 	 0.000000E+00
3.477559E-05 	 -5.088333E+01 	 -2.204800E+00 	 0.000000E+00 	 0.000000E+00
3.504467E-05 	 -5.052440E+01 	 -2.202450E+00 	 0.000000E+00 	 0.000000E+00
3.531582E-05 	 -5.016766E+01 	 -2.200082E+00 	 0.000000E+00 	 0.000000E+00
3.558908E-05 	 -4.981311E+01 	 -2.197697E+00 	 0.000000E+00 	 0.000000E+00
3.586444E-05 	 -4.946073E+01 	 -2.195295E+00 	 0.000000E+00 	 0.000000E+00
3.614194E-05 	 -4.911054E+01 	 -2.192876E+00 	 0.000000E+00 	 0.000000E+00
3.642159E-05 	 -4.876251E+01 	 -2.190440E+00 	 0.000000E+00 	 0.000000E+00
3.670340E-05 	 -4.841665E+01 	 -2.187988E+00 	 0.000000E+00 	 0.000000E+00
3.698739E-05 	 -4.807295E+01 	 -2.185518E+00 	 0.000000E+00 	 0.000000E+00
3.727358E-05 	 -4.773140E+01 	 -2.183032E+00 	 0.000000E+00 	 0.000000E+00
3.756198E-05 	 -4.739200E+01 	 -2.180530E+00 	 0.000000E+00 	 0.000000E+00
3.785261E-05 	 -4.705474E+01 	 -2.178010E+00 	 0.000000E+00 	 0.000000E+00
3.814549E-05 	 -4.671962E+01 	 -2.175475E+00 	 0.000000E+00 	 0.000000E+00
3.844064E-05 	 -4.638663E+01 	 -2.172923E+00 	 0.000000E+00 	 0.000000E+00
3.873807E-05 	 -4.605576E+01 	 -2.170355E+00 	 0.000000E+00 	 0.000000E+00
3.903781E-05 	 -4.572701E+01 	 -2.167770E+00 	 0.000000E+00 	 0.000000E+00
3.933986E-05 	 -4.540038E+01 	 -2.165169E+00 	 0.000000E+00 	 0.000000E+00
3.964425E-05 	 -4.507584E+01 	 -2.162553E+00 	 0.000000E+00 	 0.000000E+00
3.995099E-05 	 -4.475341E+01 	 -2.159920E+00 	 0.000000E+00 	 0.000000E+00
4.026011E-05 	 -4.443307E+01 	 -2.157282E+00 	 0.000000E+00 	 0.000000E+00
4.057162E-05 	 -4.411481E+01 	 -2.154657E+00 	 0.000000E+00 	 0.000000E+00
4.088554E-05 	 -4.379862E+01 	 -2.152044E+00 	 0.000000E+00 	 0.000000E+00
4.120189E-05 	 -4.348451E+01 	 -2.149445E+00 	 0.000000E+00 	 0.000000E+00
4.152069E-05 	 -4.317246E+01 	 -2.146857E+00 	 0.000000E+00 	 0.000000E+00
4.184195E-05 	 -4.286246E+01 	 -2.144282E+00 	 0.000000E+00 	 0.000000E+00
4.216570E-05 	 -4.255452E+01 	 -2.141719E+00 	 0.000000E+00 	 0.000000E+00
4.249196E-05 	 -4.224861E+01 	 -2.139167E+00 	 0.000000E+00 	 0.000000E+00
4.282073E-05 	 -4.194474E+01 	 -2.136627E+00 	 0.000000E+00 	 0.000000E+00
4.315206E-05 	 -4.164289E+01 	 -2.134097E+00 	 0.000000E+00 	 0.000000E+00
4.348594E-05 	 -4.134306E+01 	 -2.131579E+00 	 0.000000E+00 	 0.000000E+00
4.382241E-05 	 -4.104524E+01 	 -2.129071E+00 	 0.000000E+00 	 0.000000E+00
4.416149E-05 	 -4.074942E+01 	 -2.126573E+00 	 0.000000E+00 	 0.000000E+00
4.450318E-05 	 -4.045560E+01 	 -2.124085E+00 	 0.000000E+00 	 0.000000E+00
4.484752E-05 	 -4.016376E+01 	 -2.121607E+00 	 0.000000E+00 	 0.000000E+00
4.519453E-05 	 -3.987390E+01 	 -2.119139E+00 	 0.000000E+00 	 0.000000E+00
4.554422E-05 	 -3.958601E+01 	 -2.116679E+00 	 0.000000E+00 	 0.000000E+00
4.589661E-05 	 -3.930008E+01 	 -2.114229E+00 	 0.000000E+00 	 0.000000E+00
4.625173E-05 	 -3.901610E+01 	 -2.111788E+00 	 0.000000E+00 	 0.000000E+00
4.660960E-05 	 -3.873407E+01 	 -2.109355E+00 	 0.000000E+00 	 0.000000E+00
4.697024E-05 	 -3.845397E+01 	 -2.106930E+00 	 0.000000E+00 	 0.000000E+00
4.733367E-05 	 -3.817581E+01 	 -2.104513E+00 	 0.000000E+00 	 0.000000E+00
4.769991E-05 	 -3.789956E+01 	 -2.102104E+00 	 0.000000E+00 	 0.000000E+00
4.806899E-05 	 -3.762522E+01 	 -2.099703E+00 	 0.000000E+00 	 0.000000E+00
4.844092E-05 	 -3.735279E+01 	 -2.097308E+00 	 0.000000E+00 	 0.000000E+00
4.881573E-05 	 -3.708224E+01 	 -2.094921E+00 	 0.000000E+00 	 0.000000E+00
4.919344E-05 	 -3.681353E+01 	 -2.092541E+00 	 0.000000E+00 	 0.000000E+00
4.957407E-05 	 -3.654663E+01 	 -2.090167E+00 	 0.000000E+00 	 0.000000E+00
4.995764E-05 	 -3.628152E+01 	 -2.087799E+00 	 0.000000E+00 	 0.000000E+00
5.034419E-05 	 -3.601822E+01 	 -2.085438E+00 	 0.000000E+00 	 0.000000E+00
5.073372E-05 	 -3.575669E+01 	 -2.083082E+00 	 0.000000E+00 	 0.000000E+00
5.112627E-05 	 -3.549693E+01 	 -2.080732E+00 	 0.000000E+00 	 0.000000E+00
5.152186E-05 	 -3.523892E+01 	 -2.078387E+00 	 0.000000E+00 	 0.000000E+00
5.192050E-05 	 -3.498267E+01 	 -2.076048E+00 	 0.000000E+00 	 0.000000E+00
5.232223E-05 	 -3.472815E+01 	 -2.073713E+00 	 0.000000E+00 	 0.000000E+00
5.272707E-05 	 -3.447535E+01 	 -2.071383E+00 	 0.000000E+00 	 0.000000E+00
5.313505E-05 	 -3.422427E+01 	 -2.069058E+00 	 0.000000E+00 	 0.000000E+00
5.354618E-05 	 -3.397490E+01 	 -2.066737E+00 	 0.000000E+00 	 0.000000E+00
5.396049E-05 	 -3.372722E+01 	 -2.064420E+00 	 0.000000E+00 	 0.000000E+00
5.437800E-05 	 -3.348122E+01 	 -2.062107E+00 	 0.000000E+00 	 0.000000E+00
5.479875E-05 	 -3.323689E+01 	 -2.059798E+00 	 0.000000E+00 	 0.000000E+00
5.522275E-05 	 -3.299423E+01 	 -2.057492E+00 	 0.000000E+00 	 0.000000E+00
5.565003E-05 	 -3.275321E+01 	 -2.055189E+00 	 0.000000E+00 	 0.000000E+00
5.608062E-05 	 -3.251384E+01 	 -2.052889E+00 	 0.000000E+00 	 0.000000E+00
5.651454E-05 	 -3.227610E+01 	 -2.050593E+00 	 0.000000E+00 	 0.000000E+00
5.695182E-05 	 -3.203998E+01 	 -2.048298E+00 	 0.000000E+00 	 0.000000E+00
5.739248E-05 	 -3.180548E+01 	 -2.046007E+00 	 0.000000E+00 	 0.000000E+00
5.783655E-05 	 -3.157257E+01 	 -2.043717E+00 	 0.000000E+00 	 0.000000E+00
5.828406E-05 	 -3.134125E+01 	 -2.041430E+00 	 0.000000E+00 	 0.000000E+00
5.873503E-05 	 -3.111152E+01 	 -2.039144E+00 	 0.000000E+00 	 0.000000E+00
5.918948E-05 	 -3.088335E+01 	 -2.036860E+00 	 0.000000E+00 	 0.000000E+00
5.964746E-05 	 -3.065675E+01 	 -2.034578E+00 	 0.000000E+00 	 0.000000E+00
6.010898E-05 	 -3.043169E+01 	 -2.032298E+00 	 0.000000E+00 	 0.000000E+00
6.057407E-05 	 -3.020818E+01 	 -2.030072E+00 	 0.000000E+00 	 0.000000E+00
6.104275E-05 	 -2.998620E+01 	 -2.027914E+00 	 0.000000E+00 	 0.000000E+00
6.151507E-05 	 -2.976574E+01 	 -2.025820E+00 	 0.000000E+00 	 0.000000E+00
6.199104E-05 	 -2.954680E+01 	 -2.023782E+00 	 0.000000E+00 	 0.000000E+00
6.247069E-05 	 -2.932935E+01 	 -2.021796E+00 	 0.000000E+00 	 0.000000E+00
6.295405E-05 	 -2.911340E+01 	 -2.019856E+00 	 0.000000E+00 	 0.000000E+00
6.344115E-05 	 -2.889894E+01 	 -2.017957E+00 	 0.000000E+00 	 0.000000E+00
6.393203E-05 	 -2.868595E+01 	 -2.016093E+00 	 0.000000E+00 	 0.000000E+00
6.442670E-05 	 -2.847442E+01 	 -2.014259E+00 	 0.000000E+00 	 0.000000E+00
6.492519E-05 	 -2.826435E+01 	 -2.012452E+00 	 0.000000E+00 	 0.000000E+00
6.542755E-05 	 -2.805573E+01 	 -2.010664E+00 	 0.000000E+00 	 0.000000E+00
6.593379E-05 	 -2.784855E+01 	 -2.008893E+00 	 0.000000E+00 	 0.000000E+00
6.644395E-05 	 -2.764279E+01 	 -2.007134E+00 	 0.000000E+00 	 0.000000E+00
6.695805E-05 	 -2.743845E+01 	 -2.005382E+00 	 0.000000E+00 	 0.000000E+00
6.747614E-05 	 -2.723552E+01 	 -2.003632E+00 	 0.000000E+00 	 0.000000E+00
6.799823E-05 	 -2.703400E+01 	 -2.001882E+00 	 0.000000E+00 	 0.000000E+00
6.852436E-05 	 -2.683387E+01 	 -2.000126E+00 	 0.000000E+00 	 0.000000E+00
6.905456E-05 	 -2.663512E+01 	 -1.998361E+00 	 0.000000E+00 	 0.000000E+00
6.958887E-05 	 -2.643774E+01 	 -1.996583E+00 	 0.000000E+00 	 0.000000E+00
7.012731E-05 	 -2.624173E+01 	 -1.994789E+00 	 0.000000E+00 	 0.000000E+00
7.066991E-05 	 -2.604708E+01 	 -1.992975E+00 	 0.000000E+00 	 0.000000E+00
7.121672E-05 	 -2.585380E+01 	 -1.991137E+00 	 0.000000E+00 	 0.000000E+00
7.176775E-05 	 -2.566187E+01 	 -1.989272E+00 	 0.000000E+00 	 0.000000E+00
7.232305E-05 	 -2.547131E+01 	 -1.987378E+00 	 0.000000E+00 	 0.000000E+00
7.288264E-05 	 -2.528208E+01 	 -1.985450E+00 	 0.000000E+00 	 0.000000E+00
7.344657E-05 	 -2.509418E+01 	 -1.983486E+00 	 0.000000E+00 	 0.000000E+00
7.401486E-05 	 -2.490761E+01 	 -1.981482E+00 	 0.000000E+00 	 0.000000E+00
7.458754E-05 	 -2.472235E+01 	 -1.979437E+00 	 0.000000E+00 	 0.000000E+00
7.516466E-05 	 -2.453839E+01 	 -1.977348E+00 	 0.000000E+00 	 0.000000E+00
7.574624E-05 	 -2.435572E+01 	 -1.975211E+00 	 0.000000E+00 	 0.000000E+00
7.633232E-05 	 -2.417434E+01 	 -1.973024E+00 	 0.000000E+00 	 0.000000E+00
7.692294E-05 	 -2.399423E+01 	 -1.970785E+00 	 0.000000E+00 	 0.000000E+00
7.751812E-05 	 -2.381538E+01 	 -1.968491E+00 	 0.000000E+00 	 0.000000E+00
7.811791E-05 	 -2.363778E+01 	 -1.966141E+00 	 0.000000E+00 	 0.000000E+00
7.872235E-05 	 -2.346143E+01 	 -1.963732E+00 	 0.000000E+00 	 0.000000E+00
7.933146E-05 	 -2.328631E+01 	 -1.961261E+00 	 0.000000E+00 	 0.000000E+00
7.994528E-05 	 -2.311242E+01 	 -1.958728E+00 	 0.000000E+00 	 0.000000E+00
8.056385E-05 	 -2.293975E+01 	 -1.956076E+00 	 0.000000E+00 	 0.000000E+00
8.118721E-05 	 -2.276828E+01 	 -1.953245E+00 	 0.000000E+00 	 0.000000E+00
8.181539E-05 	 -2.259801E+01 	 -1.950257E+00 	 0.000000E+00 	 0.000000E+00
8.244843E-05 	 -2.242893E+01 	 -1.947134E+00 	 0.000000E+00 	 0.000000E+00
8.308637E-05 	 -2.226103E+01 	 -1.943896E+00 	 0.000000E+00 	 0.000000E+00
8.372924E-05 	 -2.209430E+01 	 -1.940565E+00 	 0.000000E+00 	 0.000000E+00
8.437709E-05 	 -2.192873E+01 	 -1.937162E+00 	 0.000000E+00 	 0.000000E+00
8.502996E-05 	 -2.176432E+01 	 -1.933705E+00 	 0.000000E+00 	 0.000000E+00
8.568787E-05 	 -2.160106E+01 	 -1.930213E+00 	 0.000000E+00 	 0.000000E+00
8.635087E-05 	 -2.143893E+01 	 -1.926705E+00 	 0.000000E+00 	 0.000000E+00
8.701901E-05 	 -2.127793E+01 	 -1.923199E+00 	 0.000000E+00 	 0.000000E+00
8.769231E-05 	 -2.111805E+01 	 -1.919713E+00 	 0.000000E+00 	 0.000000E+00
8.837082E-05 	 -2.095928E+01 	 -1.916262E+00 	 0.000000E+00 	 0.000000E+00
8.905459E-05 	 -2.080162E+01 	 -1.912864E+00 	 0.000000E+00 	 0.000000E+00
8.974364E-05 	 -2.064506E+01 	 -1.909533E+00 	 0.000000E+00 	 0.000000E+00
9.043803E-05 	 -2.048958E+01 	 -1.906286E+00 	 0.000000E+00 	 0.000000E+00
9.113779E-05 	 -2.033518E+01 	 -1.903137E+00 	 0.000000E+00 	 0.000000E+00
9.184296E-05 	 -2.018186E+01 	 -1.900100E+00 	 0.000000E+00 	 0.000000E+00
9.255359E-05 	 -2.002960E+01 	 -1.897189E+00 	 0.000000E+00 	 0.000000E+00
9.326971E-05 	 -1.987839E+01 	 -1.894418E+00 	 0.000000E+00 	 0.000000E+00
9.399138E-05 	 -1.972824E+01 	 -1.891799E+00 	 0.000000E+00 	 0.000000E+00
9.471863E-05 	 -1.957913E+01 	 -1.889345E+00 	 0.000000E+00 	 0.000000E+00
9.545151E-05 	 -1.943105E+01 	 -1.887067E+00 	 0.000000E+00 	 0.000000E+00
9.619006E-05 	 -1.928400E+01 	 -1.884978E+00 	 0.000000E+00 	 0.000000E+00
9.693433E-05 	 -1.913797E+01 	 -1.883089E+00 	 0.000000E+00 	 0.000000E+00
9.768435E-05 	 -1.899295E+01 	 -1.881409E+00 	 0.000000E+00 	 0.000000E+00
9.844018E-05 	 -1.884893E+01 	 -1.879951E+00 	 0.000000E+00 	 0.000000E+00
9.920185E-05 	 -1.870592E+01 	 -1.878722E+00 	 0.000000E+00 	 0.000000E+00
9.996942E-05 	 -1.856389E+01 	 -1.877734E+00 	 0.000000E+00 	 0.000000E+00
1.007429E-04 	 -1.842284E+01 	 -1.876829E+00 	 0.000000E+00 	 0.000000E+00
1.015224E-04 	 -1.828278E+01 	 -1.875821E+00 	 0.000000E+00 	 0.000000E+00
1.023079E-04 	 -1.814368E+01 	 -1.874712E+00 	 0.000000E+00 	 0.000000E+00
1.030995E-04 	 -1.800555E+01 	 -1.873506E+00 	 0.000000E+00 	 0.000000E+00
1.038973E-04 	 -1.786841E+01 	 -1.872209E+00 	 0.000000E+00 	 0.000000E+00
1.047012E-04 	 -1.773223E+01 	 -1.870823E+00 	 0.000000E+00 	 0.000000E+00
1.055113E-04 	 -1.759703E+01 	 -1.869352E+00 	 0.000000E+00 	 0.000000E+00
1.063277E-04 	 -1.746278E+01 	 -1.867801E+00 	 0.000000E+00 	 0.000000E+00
1.071504E-04 	 -1.732949E+01 	 -1.866172E+00 	 0.000000E+00 	 0.000000E+00
1.079794E-04 	 -1.719714E+01 	 -1.864469E+00 	 0.000000E+00 	 0.000000E+00
1.088149E-04 	 -1.706574E+01 	 -1.862696E+00 	 0.000000E+00 	 0.000000E+00
1.096569E-04 	 -1.693526E+01 	 -1.860855E+00 	 0.000000E+00 	 0.000000E+00
1.105053E-04 	 -1.680572E+01 	 -1.858951E+00 	 0.000000E+00 	 0.000000E+00
1.113604E-04 	 -1.667709E+01 	 -1.856986E+00 	 0.000000E+00 	 0.000000E+00
1.122220E-04 	 -1.654938E+01 	 -1.854963E+00 	 0.000000E+00 	 0.000000E+00
1.130903E-04 	 -1.642257E+01 	 -1.852886E+00 	 0.000000E+00 	 0.000000E+00
1.139653E-04 	 -1.629666E+01 	 -1.850757E+00 	 0.000000E+00 	 0.000000E+00
1.148471E-04 	 -1.617165E+01 	 -1.848579E+00 	 0.000000E+00 	 0.000000E+00
1.157358E-04 	 -1.604753E+01 	 -1.846355E+00 	 0.000000E+00 	 0.000000E+00
1.166313E-04 	 -1.592429E+01 	 -1.844088E+00 	 0.000000E+00 	 0.000000E+00
1.175337E-04 	 -1.580193E+01 	 -1.841780E+00 	 0.000000E+00 	 0.000000E+00
1.184431E-04 	 -1.568044E+01 	 -1.839435E+00 	 0.000000E+00 	 0.000000E+00
1.193596E-04 	 -1.555981E+01 	 -1.837053E+00 	 0.000000E+00 	 0.000000E+00
1.202831E-04 	 -1.544004E+01 	 -1.834639E+00 	 0.000000E+00 	 0.000000E+00
1.212138E-04 	 -1.532112E+01 	 -1.832194E+00 	 0.000000E+00 	 0.000000E+00
1.221517E-04 	 -1.520305E+01 	 -1.829721E+00 	 0.000000E+00 	 0.000000E+00
1.230968E-04 	 -1.508581E+01 	 -1.827221E+00 	 0.000000E+00 	 0.000000E+00
1.240492E-04 	 -1.496942E+01 	 -1.824698E+00 	 0.000000E+00 	 0.000000E+00
1.250091E-04 	 -1.485385E+01 	 -1.822153E+00 	 0.000000E+00 	 0.000000E+00
1.259763E-04 	 -1.473910E+01 	 -1.819588E+00 	 0.000000E+00 	 0.000000E+00
1.269511E-04 	 -1.462517E+01 	 -1.817006E+00 	 0.000000E+00 	 0.000000E+00
1.279333E-04 	 -1.451205E+01 	 -1.814408E+00 	 0.000000E+00 	 0.000000E+00
1.289232E-04 	 -1.439974E+01 	 -1.811796E+00 	 0.000000E+00 	 0.000000E+00
